collisions,steps,timestamp
1.0,2714.0,1551359778.319962
1.0,2715.0,1551359778.335563
1.0,2716.0,1551359778.3504481
1.0,2717.0,1551359778.3648548
1.0,2718.0,1551359778.3783479
3.0,2719.0,1551359778.3932006
1.0,2720.0,1551359778.4119556
1.0,2721.0,1551359778.4290042
1.0,2722.0,1551359778.445212
1.0,2723.0,1551359778.4624567
2.0,2724.0,1551359778.4792674
2.0,2725.0,1551359778.4969456
1.0,2726.0,1551359778.5117934
1.0,2727.0,1551359778.5305228
1.0,2728.0,1551359778.5458
2.0,2729.0,1551359778.5625355
1.0,2730.0,1551359778.5798879
1.0,2732.0,1551359778.6130083
1.0,2733.0,1551359778.6274705
1.0,2744.0,1551359778.7764053
1.0,2746.0,1551359778.8099482
1.0,2748.0,1551359778.8390646
1.0,2752.0,1551359778.8930666
1.0,2759.0,1551359778.993305
1.0,2762.0,1551359779.033784
1.0,2763.0,1551359779.0483994
1.0,2766.0,1551359779.0924513
1.0,2768.0,1551359779.1214154
1.0,2772.0,1551359779.1758783
1.0,2773.0,1551359779.1923332
1.0,2775.0,1551359779.220549
1.0,2776.0,1551359779.2340655
1.0,2777.0,1551359779.247519
1.0,2785.0,1551359779.358741
1.0,2786.0,1551359779.375247
1.0,2792.0,1551359779.4598408
1.0,2794.0,1551359779.489254
1.0,2795.0,1551359779.5023694
1.0,2796.0,1551359779.516668
2.0,2797.0,1551359779.5309262
1.0,2798.0,1551359779.5447598
1.0,2799.0,1551359779.55956
1.0,2800.0,1551359779.575349
1.0,2801.0,1551359779.592415
1.0,2802.0,1551359779.6091897
1.0,2803.0,1551359779.6258783
1.0,2804.0,1551359779.6424224
1.0,2805.0,1551359779.6592321
2.0,2807.0,1551359779.6933928
1.0,2808.0,1551359779.711457
1.0,2809.0,1551359779.729709
1.0,2810.0,1551359779.7497797
1.0,2811.0,1551359779.768165
1.0,2812.0,1551359779.781833
1.0,2813.0,1551359779.7965593
1.0,2814.0,1551359779.8104181
1.0,2815.0,1551359779.8263474
1.0,2816.0,1551359779.8424256
1.0,2817.0,1551359779.859159
1.0,2818.0,1551359779.8771038
1.0,2819.0,1551359779.892475
1.0,2820.0,1551359779.9088278
1.0,2821.0,1551359779.9259753
1.0,2822.0,1551359779.941862
1.0,2824.0,1551359779.9710748
1.0,2828.0,1551359780.025658
1.0,2833.0,1551359780.082227
1.0,2835.0,1551359780.106263
1.0,2836.0,1551359780.1199696
2.0,2837.0,1551359780.1334453
1.0,2838.0,1551359780.148062
1.0,2839.0,1551359780.165076
1.0,2847.0,1551359780.256804
2.0,2848.0,1551359780.2673798
1.0,2853.0,1551359780.3155756
1.0,2854.0,1551359780.324257
1.0,2859.0,1551359780.3664184
1.0,2863.0,1551359780.4000995
1.0,2864.0,1551359780.4087873
1.0,2868.0,1551359780.4457498
1.0,2873.0,1551359780.4827898
1.0,2875.0,1551359780.4971473
1.0,2881.0,1551359780.5660074
1.0,2883.0,1551359780.590188
1.0,2884.0,1551359780.6056561
1.0,2885.0,1551359780.615995
1.0,2886.0,1551359780.6315336
2.0,2887.0,1551359780.6433153
1.0,2888.0,1551359780.6565871
1.0,2889.0,1551359780.6666923
1.0,2890.0,1551359780.6774647
1.0,2893.0,1551359780.7196581
1.0,2896.0,1551359780.7494059
1.0,2901.0,1551359780.802099
1.0,2906.0,1551359780.8783922
2.0,2907.0,1551359780.8927174
1.0,2908.0,1551359780.9113207
1.0,2910.0,1551359780.948216
1.0,2913.0,1551359781.004423
1.0,2919.0,1551359781.1160762
1.0,2941.0,1551359781.5361266
1.0,2952.0,1551359781.7117743
1.0,2969.0,1551359781.897637
1.0,2970.0,1551359781.9102612
1.0,2971.0,1551359781.922943
1.0,2978.0,1551359781.999736
1.0,2979.0,1551359782.0109258
1.0,2980.0,1551359782.0235982
1.0,2985.0,1551359782.0769784
1.0,2987.0,1551359782.1010246
1.0,2988.0,1551359782.1151683
1.0,2993.0,1551359782.1916366
2.0,2994.0,1551359782.2083416
1.0,3000.0,1551359782.291076
1.0,3001.0,1551359782.3101199
1.0,3004.0,1551359782.3543184
1.0,3005.0,1551359782.3684402
1.0,3018.0,1551359782.5414596
1.0,3021.0,1551359782.583493
1.0,3023.0,1551359782.6095462
1.0,3027.0,1551359782.6649234
1.0,3034.0,1551359782.778469
1.0,3038.0,1551359782.8494096
1.0,3039.0,1551359782.865614
1.0,3046.0,1551359782.9817657
1.0,3052.0,1551359783.077232
1.0,3060.0,1551359783.204382
1.0,3065.0,1551359783.2830613
1.0,3075.0,1551359783.4253323
1.0,3083.0,1551359783.5414765
1.0,3087.0,1551359783.5984592
1.0,3089.0,1551359783.6252568
1.0,3092.0,1551359783.664159
1.0,3096.0,1551359783.7237895
1.0,3111.0,1551359783.915445
2.0,3115.0,1551359783.9529328
1.0,3116.0,1551359783.9602535
2.0,3117.0,1551359783.9702036
1.0,3118.0,1551359783.977728
2.0,3119.0,1551359783.9894326
1.0,3120.0,1551359783.9966595
1.0,3121.0,1551359784.0046816
1.0,3122.0,1551359784.0121112
1.0,3123.0,1551359784.0217776
1.0,3124.0,1551359784.0289216
1.0,3125.0,1551359784.037388
1.0,3132.0,1551359784.092915
3.0,3133.0,1551359784.1038947
2.0,3134.0,1551359784.1110034
2.0,3135.0,1551359784.1205862
2.0,3137.0,1551359784.1413074
2.0,3138.0,1551359784.1521416
1.0,3139.0,1551359784.1704252
1.0,3140.0,1551359784.1775606
1.0,3141.0,1551359784.1871936
2.0,3142.0,1551359784.1944346
1.0,3144.0,1551359784.214458
1.0,3146.0,1551359784.2361784
1.0,3147.0,1551359784.2434955
1.0,3148.0,1551359784.2554803
1.0,3149.0,1551359784.2668574
1.0,3150.0,1551359784.2772083
1.0,3151.0,1551359784.2885532
1.0,3152.0,1551359784.2998223
2.0,3153.0,1551359784.3099632
1.0,3154.0,1551359784.3223693
1.0,3155.0,1551359784.3338053
2.0,3156.0,1551359784.344045
1.0,3157.0,1551359784.3587875
1.0,3158.0,1551359784.3761225
1.0,3159.0,1551359784.3917766
2.0,3160.0,1551359784.4078095
1.0,3161.0,1551359784.4276886
1.0,3165.0,1551359784.4952176
1.0,3174.0,1551359784.6240659
1.0,3183.0,1551359784.7350695
1.0,3185.0,1551359784.7599964
1.0,3186.0,1551359784.7718523
1.0,3187.0,1551359784.7819946
1.0,3188.0,1551359784.7980027
1.0,3189.0,1551359784.8098474
1.0,3198.0,1551359784.9050758
1.0,3199.0,1551359784.9168062
1.0,3200.0,1551359784.9297876
2.0,3201.0,1551359784.9440565
1.0,3203.0,1551359784.977271
1.0,3204.0,1551359784.9968889
1.0,3209.0,1551359785.090347
1.0,3230.0,1551359785.453085
1.0,3231.0,1551359785.4675813
1.0,3234.0,1551359785.5165763
1.0,3235.0,1551359785.5336378
1.0,3251.0,1551359785.7708611
1.0,3253.0,1551359785.8050106
1.0,3254.0,1551359785.8168738
1.0,3257.0,1551359785.8485868
1.0,3268.0,1551359785.9655628
1.0,3270.0,1551359785.9916117
1.0,3271.0,1551359786.012557
1.0,3273.0,1551359786.044667
1.0,3274.0,1551359786.0589201
1.0,3286.0,1551359786.2171547
1.0,3287.0,1551359786.2275698
2.0,3290.0,1551359786.2592964
1.0,3291.0,1551359786.2741635
1.0,3292.0,1551359786.2898874
1.0,3303.0,1551359786.4576015
1.0,3306.0,1551359786.4958801
1.0,3311.0,1551359786.573566
1.0,3315.0,1551359786.627563
2.0,3317.0,1551359786.6628883
1.0,3318.0,1551359786.6803176
1.0,3319.0,1551359786.6986997
1.0,3320.0,1551359786.7161682
1.0,3321.0,1551359786.7328928
1.0,3322.0,1551359786.7490637
1.0,3323.0,1551359786.7649724
1.0,3335.0,1551359786.960103
1.0,3336.0,1551359786.9766204
1.0,3341.0,1551359787.0447085
1.0,3346.0,1551359787.114202
2.0,3349.0,1551359787.1584733
1.0,3350.0,1551359787.1758633
1.0,3351.0,1551359787.1907666
1.0,3352.0,1551359787.2068365
1.0,3353.0,1551359787.2241082
1.0,3354.0,1551359787.2399814
1.0,3355.0,1551359787.256618
1.0,3356.0,1551359787.2734017
2.0,3357.0,1551359787.2893796
1.0,3358.0,1551359787.3059976
1.0,3359.0,1551359787.3207366
1.0,3360.0,1551359787.3354905
1.0,3361.0,1551359787.3498292
1.0,3362.0,1551359787.3604276
1.0,3363.0,1551359787.3726926
1.0,3365.0,1551359787.3929791
1.0,3374.0,1551359787.4740522
1.0,3376.0,1551359787.491376
1.0,3378.0,1551359787.5123453
1.0,3380.0,1551359787.5343564
1.0,3381.0,1551359787.5423357
1.0,3382.0,1551359787.5519748
1.0,3384.0,1551359787.5686548
1.0,3391.0,1551359787.6260254
1.0,3393.0,1551359787.644921
1.0,3394.0,1551359787.6553428
1.0,3395.0,1551359787.674531
1.0,3407.0,1551359787.841204
1.0,3415.0,1551359787.9767308
1.0,3425.0,1551359788.1314037
1.0,3428.0,1551359788.184566
1.0,3434.0,1551359788.2766151
1.0,3439.0,1551359788.3603628
1.0,3442.0,1551359788.4099996
1.0,3457.0,1551359788.6057878
1.0,3459.0,1551359788.6305053
1.0,3462.0,1551359788.6866746
1.0,3463.0,1551359788.6984615
2.0,3464.0,1551359788.7140515
1.0,3468.0,1551359788.7562585
2.0,3471.0,1551359788.7916753
1.0,3472.0,1551359788.8075008
1.0,3477.0,1551359788.8731549
1.0,3478.0,1551359788.889207
1.0,3479.0,1551359788.9059048
1.0,3485.0,1551359789.0074334
1.0,3487.0,1551359789.0345647
2.0,3490.0,1551359789.0744812
1.0,3493.0,1551359789.1139116
1.0,3495.0,1551359789.1417692
1.0,3497.0,1551359789.1696913
1.0,3498.0,1551359789.1861982
1.0,3512.0,1551359789.4267824
1.0,3526.0,1551359789.6595757
1.0,3536.0,1551359789.8568933
1.0,3539.0,1551359789.9148154
1.0,3549.0,1551359790.0771368
1.0,3575.0,1551359790.473605
1.0,3579.0,1551359790.5269399
1.0,3583.0,1551359790.5825758
1.0,3589.0,1551359790.6468883
1.0,3590.0,1551359790.658696
1.0,3597.0,1551359790.7360816
1.0,3600.0,1551359790.775676
1.0,3601.0,1551359790.7894812
2.0,3602.0,1551359790.8027484
1.0,3603.0,1551359790.8142724
1.0,3604.0,1551359790.8253477
1.0,3605.0,1551359790.8380969
1.0,3606.0,1551359790.8548162
1.0,3607.0,1551359790.8710728
1.0,3608.0,1551359790.8818543
2.0,3609.0,1551359790.8924198
1.0,3610.0,1551359790.9063954
1.0,3611.0,1551359790.919485
1.0,3612.0,1551359790.9309788
1.0,3613.0,1551359790.9411733
1.0,3614.0,1551359790.956287
1.0,3615.0,1551359790.9692879
2.0,3616.0,1551359790.9808362
1.0,3620.0,1551359791.0351384
1.0,3621.0,1551359791.0491567
1.0,3629.0,1551359791.171469
1.0,3633.0,1551359791.2311082
1.0,3636.0,1551359791.269155
1.0,3637.0,1551359791.2807016
1.0,3638.0,1551359791.2914612
1.0,3639.0,1551359791.303305
1.0,3648.0,1551359791.4049616
1.0,3650.0,1551359791.4296222
1.0,3656.0,1551359791.4931657
1.0,3658.0,1551359791.5093627
1.0,3660.0,1551359791.5289924
2.0,3663.0,1551359791.5566046
1.0,3666.0,1551359791.5829973
1.0,3682.0,1551359791.723428
1.0,3683.0,1551359791.7390125
1.0,3684.0,1551359791.7572157
1.0,3685.0,1551359791.7728727
1.0,3692.0,1551359791.8620405
1.0,3695.0,1551359791.902617
1.0,3697.0,1551359791.9232895
1.0,3698.0,1551359791.9365046
1.0,3699.0,1551359791.9469948
1.0,3700.0,1551359791.9581823
2.0,3705.0,1551359792.0289736
1.0,3708.0,1551359792.071227
1.0,3711.0,1551359792.1213813
1.0,3712.0,1551359792.1386335
1.0,3718.0,1551359792.2225804
1.0,3726.0,1551359792.3578944
1.0,3731.0,1551359792.4501305
1.0,3732.0,1551359792.4717193
1.0,3748.0,1551359792.7807853
1.0,3751.0,1551359792.8295913
1.0,3758.0,1551359792.9404764
1.0,3760.0,1551359792.975095
1.0,3772.0,1551359793.1423256
1.0,3775.0,1551359793.1843116
1.0,3780.0,1551359793.254266
1.0,3781.0,1551359793.2710407
1.0,3784.0,1551359793.3168323
1.0,3785.0,1551359793.3355272
1.0,3786.0,1551359793.3498743
1.0,3787.0,1551359793.3631086
1.0,3788.0,1551359793.376483
1.0,3789.0,1551359793.3903184
1.0,3790.0,1551359793.40635
1.0,3791.0,1551359793.421883
1.0,3792.0,1551359793.4375103
1.0,3793.0,1551359793.4547315
1.0,3794.0,1551359793.4712656
2.0,3795.0,1551359793.487465
1.0,3796.0,1551359793.506488
1.0,3797.0,1551359793.522325
1.0,3798.0,1551359793.5384498
2.0,3799.0,1551359793.5542877
1.0,3809.0,1551359793.6874924
1.0,3818.0,1551359793.8208976
1.0,3824.0,1551359793.9065826
1.0,3825.0,1551359793.9226005
1.0,3830.0,1551359793.9930072
1.0,3845.0,1551359794.200567
1.0,3850.0,1551359794.2675154
1.0,3861.0,1551359794.418152
1.0,3863.0,1551359794.4390411
1.0,3873.0,1551359794.5387654
2.0,3875.0,1551359794.5552967
1.0,3876.0,1551359794.5682144
2.0,3884.0,1551359794.6390543
1.0,3885.0,1551359794.6494205
1.0,3886.0,1551359794.6573815
1.0,3889.0,1551359794.68485
1.0,3890.0,1551359794.69663
1.0,3891.0,1551359794.7069438
1.0,3897.0,1551359794.772259
1.0,3899.0,1551359794.798086
2.0,3900.0,1551359794.8158092
1.0,3901.0,1551359794.8303158
1.0,3907.0,1551359794.9172895
1.0,3909.0,1551359794.942012
1.0,3914.0,1551359795.001933
1.0,3917.0,1551359795.0424943
1.0,3919.0,1551359795.0827477
1.0,3924.0,1551359795.164589
1.0,3930.0,1551359795.256242
1.0,3932.0,1551359795.28987
1.0,3935.0,1551359795.3402326
1.0,3955.0,1551359795.6045942
1.0,3959.0,1551359795.651015
1.0,3964.0,1551359795.7076638
1.0,3965.0,1551359795.719371
1.0,3968.0,1551359795.751636
2.0,3971.0,1551359795.7867343
1.0,3974.0,1551359795.8198085
1.0,3977.0,1551359795.854893
1.0,3979.0,1551359795.8780727
1.0,3982.0,1551359795.9340317
1.0,3986.0,1551359795.9941876
1.0,3991.0,1551359796.061112
1.0,3999.0,1551359796.1909354
1.0,4000.0,1551359796.2077801
1.0,4001.0,1551359796.2220511
1.0,4002.0,1551359796.2375832
1.0,4003.0,1551359796.2551622
1.0,4004.0,1551359796.2709591
1.0,4005.0,1551359796.2866158
1.0,4009.0,1551359796.3401709
1.0,4020.0,1551359796.4876726
1.0,4022.0,1551359796.5155299
1.0,4025.0,1551359796.559139
1.0,4034.0,1551359796.6823573
1.0,4041.0,1551359796.7793496
2.0,4044.0,1551359796.8234274
1.0,4047.0,1551359796.8733008
1.0,4052.0,1551359796.9567845
1.0,4054.0,1551359796.99023
1.0,4057.0,1551359797.0404463
1.0,4061.0,1551359797.103396
1.0,4066.0,1551359797.1956818
1.0,4080.0,1551359797.4517314
1.0,4087.0,1551359797.5962567
1.0,4106.0,1551359797.9058754
1.0,4116.0,1551359798.0141952
1.0,4117.0,1551359798.0219617
1.0,4118.0,1551359798.0317388
1.0,4121.0,1551359798.0586486
1.0,4122.0,1551359798.0719528
1.0,4125.0,1551359798.097505
2.0,4126.0,1551359798.110313
1.0,4127.0,1551359798.1193457
1.0,4128.0,1551359798.1304302
2.0,4129.0,1551359798.1388206
1.0,4130.0,1551359798.1493266
1.0,4131.0,1551359798.1570692
1.0,4133.0,1551359798.1820483
1.0,4134.0,1551359798.190025
1.0,4135.0,1551359798.2001112
1.0,4139.0,1551359798.2334259
1.0,4143.0,1551359798.2652223
1.0,4149.0,1551359798.3170485
1.0,4150.0,1551359798.3248963
1.0,4153.0,1551359798.354488
1.0,4158.0,1551359798.3972654
1.0,4159.0,1551359798.4053893
1.0,4161.0,1551359798.4209096
1.0,4163.0,1551359798.4402418
1.0,4165.0,1551359798.4631283
1.0,4168.0,1551359798.5077515
2.0,4172.0,1551359798.570331
1.0,4174.0,1551359798.5989804
1.0,4175.0,1551359798.61223
1.0,4177.0,1551359798.6401079
1.0,4183.0,1551359798.733219
1.0,4188.0,1551359798.8090813
1.0,4193.0,1551359798.9007387
1.0,4198.0,1551359799.0024881
1.0,4217.0,1551359799.3358302
1.0,4226.0,1551359799.4555764
1.0,4227.0,1551359799.4755201
1.0,4228.0,1551359799.4937367
1.0,4229.0,1551359799.5077255
1.0,4230.0,1551359799.5217507
1.0,4231.0,1551359799.5372088
1.0,4232.0,1551359799.5532653
1.0,4233.0,1551359799.5689533
1.0,4234.0,1551359799.585393
2.0,4235.0,1551359799.6024463
1.0,4239.0,1551359799.6555977
1.0,4243.0,1551359799.7145543
1.0,4245.0,1551359799.7501652
1.0,4261.0,1551359800.0032566
1.0,4266.0,1551359800.086551
1.0,4268.0,1551359800.1121178
1.0,4269.0,1551359800.1231487
1.0,4275.0,1551359800.1913486
1.0,4278.0,1551359800.2249975
1.0,4279.0,1551359800.2376919
1.0,4281.0,1551359800.2604136
1.0,4282.0,1551359800.2720706
1.0,4284.0,1551359800.3002584
1.0,4286.0,1551359800.3205903
1.0,4287.0,1551359800.3338218
1.0,4288.0,1551359800.3510525
1.0,4289.0,1551359800.3630738
1.0,4290.0,1551359800.3736374
1.0,4299.0,1551359800.4783576
1.0,4308.0,1551359800.599166
1.0,4309.0,1551359800.6162913
1.0,4310.0,1551359800.6357203
1.0,4324.0,1551359800.872957
1.0,4333.0,1551359801.020736
1.0,4336.0,1551359801.0706513
1.0,4338.0,1551359801.1041665
1.0,4340.0,1551359801.1418676
1.0,4353.0,1551359801.373763
1.0,4355.0,1551359801.4122875
1.0,4356.0,1551359801.4291346
1.0,4357.0,1551359801.4464786
1.0,4358.0,1551359801.4643722
1.0,4359.0,1551359801.4810336
1.0,4360.0,1551359801.4978633
1.0,4361.0,1551359801.5149546
2.0,4362.0,1551359801.5319972
1.0,4363.0,1551359801.5487084
1.0,4364.0,1551359801.5652695
1.0,4365.0,1551359801.5817428
1.0,4366.0,1551359801.598496
1.0,4375.0,1551359801.7304518
1.0,4387.0,1551359801.894142
1.0,4388.0,1551359801.905274
1.0,4389.0,1551359801.9184628
1.0,4390.0,1551359801.9320188
1.0,4391.0,1551359801.9417112
1.0,4393.0,1551359801.9668813
1.0,4395.0,1551359801.9841797
1.0,4397.0,1551359801.999456
1.0,4406.0,1551359802.0735898
1.0,4409.0,1551359802.102892
1.0,4410.0,1551359802.1128242
1.0,4413.0,1551359802.1363373
1.0,4414.0,1551359802.1496875
1.0,4415.0,1551359802.1567726
1.0,4417.0,1551359802.1727774
1.0,4422.0,1551359802.2243168
1.0,4423.0,1551359802.2333503
1.0,4427.0,1551359802.269866
1.0,4431.0,1551359802.3074818
1.0,4434.0,1551359802.3409545
1.0,4435.0,1551359802.35465
1.0,4436.0,1551359802.3687599
2.0,4437.0,1551359802.3827858
1.0,4449.0,1551359802.5340312
1.0,4453.0,1551359802.582116
1.0,4457.0,1551359802.6286557
1.0,4458.0,1551359802.6391392
1.0,4460.0,1551359802.6652
1.0,4461.0,1551359802.682548
1.0,4462.0,1551359802.6925623
1.0,4464.0,1551359802.7193546
1.0,4466.0,1551359802.747168
1.0,4469.0,1551359802.7857044
1.0,4470.0,1551359802.801502
1.0,4472.0,1551359802.8305223
1.0,4477.0,1551359802.9111722
1.0,4479.0,1551359802.942237
1.0,4497.0,1551359803.2416646
1.0,4499.0,1551359803.273613
1.0,4509.0,1551359803.4406645
1.0,4519.0,1551359803.6076205
1.0,4522.0,1551359803.6777303
1.0,4528.0,1551359803.784536
1.0,4536.0,1551359803.9130106
1.0,4543.0,1551359804.0212243
1.0,4562.0,1551359804.3182344
1.0,4572.0,1551359804.431473
1.0,4573.0,1551359804.4427195
2.0,4574.0,1551359804.4541802
1.0,4577.0,1551359804.4898741
1.0,4582.0,1551359804.544893
2.0,4584.0,1551359804.5664017
1.0,4585.0,1551359804.5769365
1.0,4587.0,1551359804.6005044
1.0,4590.0,1551359804.6346264
1.0,4592.0,1551359804.6597009
1.0,4596.0,1551359804.706818
1.0,4602.0,1551359804.7767296
1.0,4606.0,1551359804.8188865
1.0,4607.0,1551359804.8346672
1.0,4609.0,1551359804.8578725
1.0,4610.0,1551359804.8717587
1.0,4614.0,1551359804.916345
1.0,4616.0,1551359804.9407752
2.0,4617.0,1551359804.95247
1.0,4618.0,1551359804.9689996
1.0,4619.0,1551359804.9818828
1.0,4620.0,1551359804.99215
1.0,4621.0,1551359805.003945
2.0,4622.0,1551359805.0162625
2.0,4623.0,1551359805.0266604
1.0,4624.0,1551359805.0377095
1.0,4625.0,1551359805.0519445
1.0,4626.0,1551359805.0658407
1.0,4627.0,1551359805.0773401
1.0,4628.0,1551359805.0894003
1.0,4629.0,1551359805.1010425
2.0,4630.0,1551359805.1150022
2.0,4631.0,1551359805.1320045
1.0,4632.0,1551359805.146197
1.0,4633.0,1551359805.1582274
1.0,4638.0,1551359805.221627
1.0,4644.0,1551359805.302659
2.0,4654.0,1551359805.417435
1.0,4666.0,1551359805.5485578
1.0,4669.0,1551359805.5819438
2.0,4677.0,1551359805.6659486
1.0,4678.0,1551359805.676832
1.0,4682.0,1551359805.723356
1.0,4686.0,1551359805.7707362
1.0,4689.0,1551359805.802965
1.0,4691.0,1551359805.8244314
1.0,4693.0,1551359805.8497834
1.0,4694.0,1551359805.8649535
1.0,4699.0,1551359805.9185486
1.0,4702.0,1551359805.9586165
1.0,4704.0,1551359805.991623
1.0,4714.0,1551359806.1570418
1.0,4719.0,1551359806.2438788
1.0,4723.0,1551359806.3061454
1.0,4733.0,1551359806.4413497
1.0,4736.0,1551359806.487596
2.0,4737.0,1551359806.5043607
1.0,4750.0,1551359806.7293513
1.0,4755.0,1551359806.8075616
1.0,4760.0,1551359806.8912077
1.0,4764.0,1551359806.9606931
1.0,4774.0,1551359807.12771
2.0,4775.0,1551359807.1455522
1.0,4776.0,1551359807.1597025
2.0,4777.0,1551359807.1705997
1.0,4778.0,1551359807.1835918
2.0,4779.0,1551359807.194737
1.0,4780.0,1551359807.2027094
1.0,4781.0,1551359807.2110758
1.0,4782.0,1551359807.2201521
1.0,4783.0,1551359807.229479
1.0,4792.0,1551359807.299218
1.0,4795.0,1551359807.3343046
1.0,4798.0,1551359807.3604753
1.0,4799.0,1551359807.3693163
2.0,4801.0,1551359807.3884425
1.0,4803.0,1551359807.4042876
1.0,4804.0,1551359807.4134119
1.0,4805.0,1551359807.4210608
1.0,4806.0,1551359807.4353204
1.0,4807.0,1551359807.4448016
1.0,4809.0,1551359807.4681962
1.0,4810.0,1551359807.483314
1.0,4818.0,1551359807.5947983
1.0,4821.0,1551359807.6611862
1.0,4826.0,1551359807.7521052
1.0,4844.0,1551359808.0356185
2.0,4855.0,1551359808.1535435
2.0,4856.0,1551359808.1643524
2.0,4857.0,1551359808.1740475
1.0,4858.0,1551359808.1920292
1.0,4859.0,1551359808.2025983
1.0,4860.0,1551359808.217909
1.0,4861.0,1551359808.2331233
1.0,4867.0,1551359808.3004718
1.0,4870.0,1551359808.332212
1.0,4872.0,1551359808.355365
3.0,4873.0,1551359808.3683834
1.0,4874.0,1551359808.3846183
1.0,4875.0,1551359808.3997319
2.0,4876.0,1551359808.4161103
1.0,4877.0,1551359808.4354408
1.0,4878.0,1551359808.4521391
2.0,4879.0,1551359808.4700813
1.0,4880.0,1551359808.490406
1.0,4881.0,1551359808.5127857
1.0,4882.0,1551359808.5315437
1.0,4883.0,1551359808.5498528
1.0,4900.0,1551359808.8232086
1.0,4912.0,1551359809.0186675
1.0,4921.0,1551359809.1305315
1.0,4924.0,1551359809.1637251
1.0,4927.0,1551359809.201852
1.0,4929.0,1551359809.2221024
1.0,4934.0,1551359809.2804317
1.0,4935.0,1551359809.2915025
1.0,4936.0,1551359809.3025534
1.0,4937.0,1551359809.3144748
1.0,4942.0,1551359809.3654737
2.0,4945.0,1551359809.405335
1.0,4947.0,1551359809.4372313
1.0,4950.0,1551359809.4832385
1.0,4953.0,1551359809.5220644
1.0,4956.0,1551359809.5568256
1.0,4957.0,1551359809.5691996
1.0,4958.0,1551359809.5818486
3.0,4959.0,1551359809.5964208
2.0,4960.0,1551359809.60659
3.0,4961.0,1551359809.6189833
1.0,4962.0,1551359809.6311386
1.0,4963.0,1551359809.6410651
1.0,4964.0,1551359809.6529486
2.0,4965.0,1551359809.6655557
1.0,4966.0,1551359809.680232
1.0,4967.0,1551359809.6898866
1.0,4968.0,1551359809.7025967
2.0,4969.0,1551359809.7144897
1.0,4986.0,1551359809.9654021
1.0,4989.0,1551359810.0182064
1.0,4995.0,1551359810.1298993
1.0,5011.0,1551359810.4052925
1.0,5013.0,1551359810.4423246
1.0,5030.0,1551359810.7343884
1.0,5041.0,1551359810.8883333
1.0,5044.0,1551359810.9306045
1.0,5045.0,1551359810.940715
1.0,5050.0,1551359810.9977055
1.0,5051.0,1551359811.007722
1.0,5053.0,1551359811.0299106
1.0,5054.0,1551359811.0395803
1.0,5055.0,1551359811.0517776
2.0,5058.0,1551359811.0836926
1.0,5062.0,1551359811.1454303
1.0,5063.0,1551359811.1605034
1.0,5065.0,1551359811.1873202
1.0,5074.0,1551359811.3114657
1.0,5078.0,1551359811.3725958
1.0,5083.0,1551359811.459241
1.0,5086.0,1551359811.5059369
1.0,5087.0,1551359811.5194607
1.0,5096.0,1551359811.6662428
1.0,5098.0,1551359811.7007828
1.0,5099.0,1551359811.717857
3.0,5100.0,1551359811.7337613
1.0,5101.0,1551359811.7501187
1.0,5102.0,1551359811.766433
1.0,5103.0,1551359811.7822187
1.0,5104.0,1551359811.801864
1.0,5105.0,1551359811.8183477
1.0,5106.0,1551359811.8345199
1.0,5107.0,1551359811.8507779
1.0,5108.0,1551359811.8690372
1.0,5109.0,1551359811.885264
1.0,5110.0,1551359811.9021125
1.0,5111.0,1551359811.9202006
1.0,5112.0,1551359811.9390697
1.0,5113.0,1551359811.9569156
1.0,5119.0,1551359812.0676427
1.0,5141.0,1551359812.4394503
1.0,5147.0,1551359812.5392663
1.0,5156.0,1551359812.6618178
1.0,5162.0,1551359812.725618
1.0,5170.0,1551359812.7945986
1.0,5174.0,1551359812.8280783
1.0,5176.0,1551359812.8428228
1.0,5178.0,1551359812.8589833
1.0,5179.0,1551359812.8685076
1.0,5180.0,1551359812.8824878
1.0,5183.0,1551359812.9113395
2.0,5184.0,1551359812.9185936
1.0,5185.0,1551359812.9286847
1.0,5186.0,1551359812.9358246
1.0,5187.0,1551359812.946061
1.0,5192.0,1551359812.9920454
1.0,5196.0,1551359813.0254488
1.0,5200.0,1551359813.0632336
1.0,5203.0,1551359813.0959687
1.0,5204.0,1551359813.1055572
1.0,5205.0,1551359813.118766
1.0,5217.0,1551359813.2617311
1.0,5218.0,1551359813.2719119
1.0,5221.0,1551359813.3041148
1.0,5224.0,1551359813.3476987
2.0,5226.0,1551359813.3706977
1.0,5228.0,1551359813.3953934
1.0,5230.0,1551359813.4217093
1.0,5235.0,1551359813.4826384
1.0,5237.0,1551359813.504053
1.0,5238.0,1551359813.516798
1.0,5239.0,1551359813.529376
1.0,5241.0,1551359813.5503838
1.0,5242.0,1551359813.5655315
1.0,5245.0,1551359813.610687
1.0,5250.0,1551359813.6887884
1.0,5251.0,1551359813.7031436
1.0,5257.0,1551359813.8011885
1.0,5258.0,1551359813.8159807
1.0,5261.0,1551359813.8555064
1.0,5270.0,1551359813.9825888
1.0,5279.0,1551359814.1071517
2.0,5283.0,1551359814.1643336
1.0,5289.0,1551359814.2672515
1.0,5292.0,1551359814.3149416
1.0,5293.0,1551359814.33064
1.0,5294.0,1551359814.3483715
1.0,5295.0,1551359814.3644695
1.0,5296.0,1551359814.3812103
1.0,5301.0,1551359814.4489238
1.0,5302.0,1551359814.464499
1.0,5303.0,1551359814.480463
1.0,5304.0,1551359814.5000582
